,sampling_week,effective_concentration_rolling_average,population,region,state,name,fipscode
2843,2022-01-26,285.4339222406272,"100,000-300,000",South,TX,"Kaufman County, TX",48257
2844,2022-02-02,238.786367492747,"100,000-300,000",South,TX,"Kaufman County, TX",48257
2845,2022-02-09,127.2877650278615,"100,000-300,000",South,TX,"Kaufman County, TX",48257
2846,2022-02-16,81.98508099596772,"100,000-300,000",South,TX,"Kaufman County, TX",48257
2847,2022-02-23,40.56291330385996,"100,000-300,000",South,TX,"Kaufman County, TX",48257
2848,2021-06-23,61.67017208192023,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2849,2021-06-30,38.21431780416256,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2850,2021-07-07,64.91439883619962,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2851,2021-07-14,117.13103490561096,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2852,2021-07-21,248.3107904905648,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2853,2021-07-28,343.65901118947426,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2854,2021-08-04,308.4950436771288,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2855,2021-08-11,337.3983757651288,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2856,2021-08-18,420.9141394594846,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2857,2022-02-02,230.5535294854771,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2858,2022-02-09,122.41144140205851,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2859,2022-02-16,87.22477802022952,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2860,2022-02-23,122.32427078817145,"1,000,000-3,000,000",South,TX,"Travis County, TX",48453
2861,2021-06-23,160.76851694897593,"100,000-300,000",West,UT,"Davis County, UT",49011
2862,2021-06-30,182.8225113865049,"100,000-300,000",West,UT,"Davis County, UT",49011
2863,2021-07-07,203.3945705990656,"100,000-300,000",West,UT,"Davis County, UT",49011
2864,2021-07-14,202.13729265343875,"100,000-300,000",West,UT,"Davis County, UT",49011
2865,2021-07-21,304.69985597994327,"100,000-300,000",West,UT,"Davis County, UT",49011
2866,2021-07-28,431.161278760658,"100,000-300,000",West,UT,"Davis County, UT",49011
2867,2021-08-04,392.3337761297232,"100,000-300,000",West,UT,"Davis County, UT",49011
2868,2021-08-11,262.859720560838,"100,000-300,000",West,UT,"Davis County, UT",49011
2869,2021-08-18,285.2792138535086,"100,000-300,000",West,UT,"Davis County, UT",49011
2870,2022-02-02,1619.633485834751,"100,000-300,000",West,UT,"Davis County, UT",49011
2871,2022-02-09,871.3714393845042,"100,000-300,000",West,UT,"Davis County, UT",49011
2872,2022-02-16,401.5227144194008,"100,000-300,000",West,UT,"Davis County, UT",49011
2873,2022-02-23,191.13106527297413,"100,000-300,000",West,UT,"Davis County, UT",49011
2874,2021-06-23,134.01796133764,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2875,2021-06-30,86.72783939529138,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2876,2021-07-07,72.91448336964667,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2877,2021-07-14,84.57655577579685,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2878,2021-07-21,138.4353479393906,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2879,2021-07-28,202.7386186739548,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2880,2021-08-04,198.58346940146453,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2881,2021-08-11,222.9207278447728,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2882,2021-08-18,266.52801889211565,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2883,2022-01-26,796.3145034385112,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2884,2022-02-02,385.0801404236367,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2885,2022-02-09,173.7411855117547,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2886,2022-02-23,107.16682618484882,"300,000-1,000,000",West,UT,"Salt Lake County, UT",49035
2887,2020-05-20,0.0,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2888,2020-08-12,0.0,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2889,2020-08-19,0.0,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2890,2020-08-26,0.0,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2891,2020-09-02,0.0,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2892,2020-09-09,1.356302815213905,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2893,2020-09-16,5.42521126085562,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2894,2020-09-23,1.356302815213905,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2895,2020-09-30,0.0,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2896,2020-10-07,0.0,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2897,2021-06-16,27.68344146967468,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2898,2021-06-23,41.23379745711732,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2899,2021-06-30,31.613215447801835,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2900,2021-07-07,15.902173638697269,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2901,2021-07-14,9.948994786266487,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2902,2021-07-21,30.38472566697012,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2903,2021-07-28,93.81049235479418,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2904,2021-08-04,104.18783837518662,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2905,2021-08-11,117.8472339284305,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2906,2021-08-18,150.06291250027033,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2907,2022-02-02,241.63138306117827,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2908,2022-02-16,459.3800275466894,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2909,2022-02-23,386.3649614105771,"30,000-100,000",Northeast,VT,"Chittenden County, VT",50007
2910,2022-03-02,222.0847988216507,"10,000-30,000",Northeast,VT,"Chittenden County, VT",50007
2911,2021-06-23,9.877221675797855,"100,000-300,000",South,VA,"Arlington County, VA",51013
2912,2021-06-30,10.153399174879777,"100,000-300,000",South,VA,"Arlington County, VA",51013
2913,2021-07-07,15.951830179523524,"100,000-300,000",South,VA,"Arlington County, VA",51013
2914,2021-07-14,18.51968361529256,"100,000-300,000",South,VA,"Arlington County, VA",51013
2915,2021-07-21,63.57423861716263,"100,000-300,000",South,VA,"Arlington County, VA",51013
2916,2021-07-28,91.06943516903816,"100,000-300,000",South,VA,"Arlington County, VA",51013
2917,2021-08-04,148.8848941927037,"100,000-300,000",South,VA,"Arlington County, VA",51013
2918,2021-08-11,206.60955439416463,"100,000-300,000",South,VA,"Arlington County, VA",51013
2919,2021-08-18,168.2254155164644,"100,000-300,000",South,VA,"Arlington County, VA",51013
2920,2022-02-02,349.89056427299965,"100,000-300,000",South,VA,"Arlington County, VA",51013
2921,2022-02-09,162.3219497756604,"100,000-300,000",South,VA,"Arlington County, VA",51013
2922,2022-02-16,147.4597389023999,"100,000-300,000",South,VA,"Arlington County, VA",51013
2923,2022-02-23,134.42818266605818,"100,000-300,000",South,VA,"Arlington County, VA",51013
2924,2021-06-09,27.15104721075402,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2925,2021-06-16,87.74341072101755,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2926,2021-06-23,23.73295316444469,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2927,2021-06-30,18.334214992145235,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2928,2021-07-07,69.19082433004866,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2929,2021-07-14,42.76021694509837,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2930,2021-07-21,58.64178122174263,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2931,2021-07-28,102.98237068478836,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2932,2021-08-04,354.9861647555084,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2933,2021-08-11,484.0286467029875,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2934,2022-02-02,360.1401458356478,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2935,2022-02-09,227.1437041545372,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2936,2022-02-16,173.25161328350347,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2937,2022-02-23,88.83979863243974,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2938,2022-03-02,40.96952923007934,"3,000-10,000",South,VA,"Loudoun County, VA",51107
2939,2021-06-09,13.780705168723625,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2940,2021-06-16,6.563899992962953,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2941,2021-06-23,9.512937930254791,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2942,2021-06-30,10.725517889624056,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2943,2021-07-07,11.243343449680166,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2944,2021-07-14,42.815436731014906,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2945,2021-07-21,89.29113388347469,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2946,2021-07-28,171.57388060874078,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2947,2021-08-04,367.7082345415029,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2948,2021-08-11,207.0339232718379,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2949,2021-08-18,165.524682697772,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2950,2022-02-02,2191.2321690235112,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2951,2022-02-09,1795.6759565687216,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2952,2022-02-16,997.8897981014584,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2953,2022-02-23,442.7322558873044,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2954,2022-03-02,230.64379667257447,"30,000-100,000",South,VA,"Pulaski County, VA",51155
2955,2020-04-22,560.6598189125544,"30,000-100,000",South,VA,"Stafford County, VA",51179
2956,2020-04-29,699.9643965306651,"30,000-100,000",South,VA,"Stafford County, VA",51179
2957,2020-05-06,786.1790641451506,"30,000-100,000",South,VA,"Stafford County, VA",51179
2958,2020-05-13,674.0881616998059,"100,000-300,000",South,VA,"Stafford County, VA",51179
2959,2020-05-20,282.374527129244,"100,000-300,000",South,VA,"Stafford County, VA",51179
2960,2020-06-10,146.52460613521671,"100,000-300,000",South,VA,"Stafford County, VA",51179
2961,2020-08-12,213.5451119746153,"100,000-300,000",South,VA,"Stafford County, VA",51179
2962,2020-08-19,166.74796260630802,"100,000-300,000",South,VA,"Stafford County, VA",51179
2963,2020-08-26,206.42432586494849,"100,000-300,000",South,VA,"Stafford County, VA",51179
2964,2020-09-02,128.5355449184922,"100,000-300,000",South,VA,"Stafford County, VA",51179
2965,2020-09-09,132.88035232759398,"100,000-300,000",South,VA,"Stafford County, VA",51179
2966,2020-09-16,98.3379395965372,"100,000-300,000",South,VA,"Stafford County, VA",51179
2967,2020-09-23,64.9562287059666,"100,000-300,000",South,VA,"Stafford County, VA",51179
2968,2020-09-30,63.03643674699512,"100,000-300,000",South,VA,"Stafford County, VA",51179
2969,2020-10-07,84.62557184393258,"100,000-300,000",South,VA,"Stafford County, VA",51179
2970,2020-10-14,156.6014183228294,"100,000-300,000",South,VA,"Stafford County, VA",51179
2971,2020-10-21,153.23406277345154,"100,000-300,000",South,VA,"Stafford County, VA",51179
2972,2020-10-28,160.00087343106648,"100,000-300,000",South,VA,"Stafford County, VA",51179
2973,2020-11-04,193.601124438188,"100,000-300,000",South,VA,"Stafford County, VA",51179
2974,2020-11-11,339.7705138562704,"100,000-300,000",South,VA,"Stafford County, VA",51179
2975,2020-11-18,464.812392745097,"100,000-300,000",South,VA,"Stafford County, VA",51179
2976,2020-11-25,521.3457584476176,"100,000-300,000",South,VA,"Stafford County, VA",51179
2977,2020-12-02,545.2341330289981,"100,000-300,000",South,VA,"Stafford County, VA",51179
2978,2020-12-09,548.0394623772148,"100,000-300,000",South,VA,"Stafford County, VA",51179
2979,2020-12-16,720.4036166036605,"100,000-300,000",South,VA,"Stafford County, VA",51179
2980,2020-12-23,749.9986288616728,"100,000-300,000",South,VA,"Stafford County, VA",51179
2981,2020-12-30,966.47201243914,"100,000-300,000",South,VA,"Stafford County, VA",51179
2982,2021-01-06,1353.4475195949428,"100,000-300,000",South,VA,"Stafford County, VA",51179
2983,2021-01-13,1651.9241447658578,"100,000-300,000",South,VA,"Stafford County, VA",51179
2984,2021-01-20,1042.4484178644043,"100,000-300,000",South,VA,"Stafford County, VA",51179
2985,2021-01-27,778.9451492999825,"100,000-300,000",South,VA,"Stafford County, VA",51179
2986,2021-02-03,664.485743501678,"100,000-300,000",South,VA,"Stafford County, VA",51179
2987,2021-02-10,381.6218004966882,"100,000-300,000",South,VA,"Stafford County, VA",51179
2988,2021-02-17,209.29917164033264,"100,000-300,000",South,VA,"Stafford County, VA",51179
2989,2021-02-24,216.66008361470853,"100,000-300,000",South,VA,"Stafford County, VA",51179
2990,2021-03-03,223.6443932180946,"100,000-300,000",South,VA,"Stafford County, VA",51179
2991,2021-03-10,228.7104054295328,"100,000-300,000",South,VA,"Stafford County, VA",51179
2992,2021-03-17,261.67145790107503,"100,000-300,000",South,VA,"Stafford County, VA",51179
2993,2021-03-24,303.1096109251844,"100,000-300,000",South,VA,"Stafford County, VA",51179
2994,2021-03-31,205.9954310774915,"100,000-300,000",South,VA,"Stafford County, VA",51179
2995,2021-04-07,265.81723653305585,"100,000-300,000",South,VA,"Stafford County, VA",51179
2996,2021-04-14,365.6049798536092,"100,000-300,000",South,VA,"Stafford County, VA",51179
2997,2021-04-21,345.1797595646706,"100,000-300,000",South,VA,"Stafford County, VA",51179
2998,2021-04-28,177.27698885262978,"100,000-300,000",South,VA,"Stafford County, VA",51179
2999,2021-05-05,114.44074912874817,"100,000-300,000",South,VA,"Stafford County, VA",51179
3000,2021-05-12,53.86585214309247,"100,000-300,000",South,VA,"Stafford County, VA",51179
3001,2021-05-19,48.796909279759376,"100,000-300,000",South,VA,"Stafford County, VA",51179
3002,2021-05-26,34.538565480829874,"100,000-300,000",South,VA,"Stafford County, VA",51179
3003,2021-06-02,48.36053718823456,"100,000-300,000",South,VA,"Stafford County, VA",51179
3004,2021-06-09,64.7950488106766,"100,000-300,000",South,VA,"Stafford County, VA",51179
3005,2021-06-16,39.05820783431269,"100,000-300,000",South,VA,"Stafford County, VA",51179
3006,2021-06-23,49.62710649779282,"100,000-300,000",South,VA,"Stafford County, VA",51179
3007,2021-06-30,66.60044341515878,"100,000-300,000",South,VA,"Stafford County, VA",51179
3008,2022-02-02,1100.3436555688847,"100,000-300,000",South,VA,"Stafford County, VA",51179
3009,2022-02-09,720.0798252617523,"100,000-300,000",South,VA,"Stafford County, VA",51179
3010,2022-02-16,347.19483662367526,"100,000-300,000",South,VA,"Stafford County, VA",51179
3011,2022-02-23,220.54801776093012,"100,000-300,000",South,VA,"Stafford County, VA",51179
3012,2022-03-02,157.184067277141,"100,000-300,000",South,VA,"Stafford County, VA",51179
3013,2021-06-16,8.579487519434235,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3014,2021-06-23,20.74946617918499,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3015,2021-06-30,17.455179162140258,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3016,2021-07-07,17.74656066877942,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3017,2021-07-14,41.780707353398,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3018,2021-07-21,61.57016369662426,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3019,2021-07-28,103.19169360696304,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3020,2021-08-04,139.3514967996501,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3021,2021-08-11,113.75776808096984,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3022,2021-08-18,186.48761036593623,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3023,2022-02-09,66.89917530400646,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3024,2022-02-16,51.339464665526094,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3025,2022-02-23,33.71856759656803,"100,000-300,000",South,VA,"City of Alexandria, VA",51510
3026,2021-06-16,101.6042413229521,"30,000-100,000",West,WA,"Benton County, WA",53005
3027,2021-06-23,128.76741359062495,"30,000-100,000",West,WA,"Benton County, WA",53005
3028,2021-06-30,161.2431372027999,"30,000-100,000",West,WA,"Benton County, WA",53005
3029,2021-07-07,132.35487708624808,"30,000-100,000",West,WA,"Benton County, WA",53005
3030,2021-07-14,224.11191824153065,"30,000-100,000",West,WA,"Benton County, WA",53005
3031,2021-07-21,370.1105880063105,"30,000-100,000",West,WA,"Benton County, WA",53005
3032,2021-07-28,699.3666257433471,"30,000-100,000",West,WA,"Benton County, WA",53005
3033,2021-08-04,870.8339244086591,"30,000-100,000",West,WA,"Benton County, WA",53005
3034,2021-08-11,1433.5859560414158,"30,000-100,000",West,WA,"Benton County, WA",53005
3035,2021-08-18,848.4149775103922,"30,000-100,000",West,WA,"Benton County, WA",53005
3036,2022-02-16,191.92809906068052,"30,000-100,000",West,WA,"Benton County, WA",53005
3037,2022-02-23,125.88565913414875,"30,000-100,000",West,WA,"Benton County, WA",53005
3038,2022-03-02,74.38681975792151,"30,000-100,000",West,WA,"Benton County, WA",53005
3039,2020-05-06,1019.5491918913832,"30,000-100,000",West,WA,"Skagit County, WA",53057
3040,2020-06-03,30.73943159425429,"30,000-100,000",West,WA,"Skagit County, WA",53057
3041,2020-06-10,50.06705758504105,"30,000-100,000",West,WA,"Skagit County, WA",53057
3042,2020-06-17,84.98939493884781,"30,000-100,000",West,WA,"Skagit County, WA",53057
3043,2020-06-24,52.39951676234616,"30,000-100,000",West,WA,"Skagit County, WA",53057
3044,2020-07-01,66.15377545189888,"30,000-100,000",West,WA,"Skagit County, WA",53057
3045,2020-07-08,36.62226877579307,"30,000-100,000",West,WA,"Skagit County, WA",53057
3046,2020-07-29,160.64725770033968,"30,000-100,000",West,WA,"Skagit County, WA",53057
